path,label,raw_text,text
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260519085845_100148.png,Error aplicativo,"Cambiar úsuario          x

Introduce los datos del nuevo
usuario

Aparecerá de forma predeterminada en la
desvinculado.

Aviso

Algo no está funcionando bien, estamos
tradajando para solucionarlo.

Aceptar",cambiar introduce los datos del nuevo usuario aparecerá de forma en la aviso algo no está funcionando bien estamos para solucionarlo aceptar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260531120441_100050.png,Error aplicativo,"CaixaBank                            —

Buenos días

Identificador

19652174526

¿Has olvidado tus claves de acceso?

Aviso
¿Deseas que a partir de ahora este sea tu usuario

principal? Se eliminarán los datos de acceso del
usuario Jorge y se guardarán los nuevos.

No                Si",caixabank buenos días identificador has olvidado tus claves de acceso aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no si
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260510231314_100126.png,Revisión circuito,"CaixaBank                     =

Buenas noches

Identificador

52174526528608

Contraseña

(N Indica tu contraseña

00    E    GIF    E    O    +    U
1    2    3    4    5    6    7   . 8    9    O
g w e r t y uÑ d op
a s d f g h j k ln
áy Z2 X Cc v b n M Y

?123              C)                                        _        >|

LA",caixabank buenas noches identificador contraseña indica contraseña gif la
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Opciones de login\20260510194606_100168.png,Revisión circuito,"Iniciar sesión

Usuario

Contraseña

Opciones de Login

(?) Ayuda de acceso
G — Cajeros cercanos

5) — Accesibilidad",iniciar sesión usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260524092643_100133.png,Revisión circuito,"Buzón

[)?

Mi actividad

Configurar

=     E

Mis comunicados                   Mis contratos",buzón actividad configurar mis comunicados mis contratos
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260613133142_100177.png,Revisión circuito,"<                             inaginbank

Cuentas

imagin
0,00€

IBAN: ES65S 2100 2904 0402 0118 0615             [j]

Certificado      Solicitar        Buscar          Más
titularidad      devolución    movimientos     opciones

Todo                Gastos              Ingresos
   TRASPASO                               -0,01€
7 10/02/2026                                   000€
/$1  TRASPASO PROPIO                    +0,01€
10/02/2026                                    0,01€
TRASPASO                                            -0,01€
17/12/2025                                 0,00€
[9_/>)  TRASPASO PROPIO                      0,01€

7 17/12/2025                                               0,01€",cuentas iban certificado solicitar buscar más titularidad devolución movimientos opciones todo gastos ingresos traspaso traspaso propio traspaso traspaso propio
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260530141651_100109.png,Revisión circuito,"Inaginbank                          X

Importante

Al modificar el e-mail también se cambiará en la
base de datos de CalxaBank.

Este cambio puede afectar a otros servicios que
tengas contratados con la entidad.

,           Modificar           |",importante modificar el email también cambiará en la base de datos de este cambio puede afectar otros servicios que tengas contratados con la entidad modificar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260529085102_100036.png,Revisión circuito,"CaixaBank                         =

Buenas tardes

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

W                           Hacerme cliente                           X",caixabank buenas tardes identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260521040615_100182.png,Revisión circuito,"CaixaBank                         =

Buenas noches,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

Acceder con Huella",caixabank buenas noches jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260521113700_100051.png,Revisión circuito,"d - Equipo de Gestores
(7 Digitales

Llamar al 900404090

(+) Nueva conversación",equipo de gestores digitales llamar nueva conversación
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260521122524_100177.png,Error terminal,"Hola Jorge

Mitima arraen' Hawa lac 1N-22h

Tu ID de Apple y tu número de
teléfono se están utilizando
para ¡Message y FaceTime en *

un iPhone nuevo.

Si hace poco que has iniciado sesión
en “i¡iPhone de Ricard”, puedes ignorar
esta notificación.

OK",hola jorge lac de apple número de teléfono están utilizando para message en un iphone nuevo si hace poco que has iniciado sesión en de ricard puedes ignorar esta notificación ok
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Timeout\20260521222815_100113.png,Timeout,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260510120539_100126.png,Revisión circuito,"CaixaBank                     =

Buenos dias

Identificador

52174526528608

Contraseña

(N Indica tu contraseña

00    E    GIF    E    O    +    U
1    2    3    4    5    6    7   . 8    9    O
g w e r t y uÑ d op
a s d f g h j k ln
áy Z2 X Cc v b n M Y

?123              C)                                        _        >|

LA",caixabank buenos dias identificador contraseña indica contraseña gif la
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Banner inferior\20260506141119_100042.png,Revisión circuito,"CaixaBank                            —

Identificador

¿Has olvidado tus claves de acceso?

Aviso
¿Deseas que a partir de ahora este sea tu usuario

principal? Se eliminarán los datos de acceso del
usuario Jorge y se guardarán los nuevos.

No                Si",caixabank identificador has olvidado tus claves de acceso aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no si
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260611034908_100031.png,Revisión circuito,"Identificador

—

¿Has olvidado tus claves de acceso?.

Aviso

¿Deseas que a partir de ahora este sea

tu usuario principal? Se eliminarán los

datos de acceso del usuario Jorge y se
guardarán los nuevos.

No                       SÍ",identificador has olvidado tus claves de acceso aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260607145823_100182.png,Revisión circuito,"CaixaBank                         =

Buenas tardes,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

__

Acceder con Huella",caixabank buenas tardes jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260612192429_100075.png,Revisión circuito,"identificador

Aviso

¿Deseas que a partir de ahora este
sea tu usuario principal? Se
eliminarán los datos de acceso del
usuario Jorge y se guardarán los
nuevos.",identificador aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260519215153_100133.png,Revisión circuito,"Buzón

[)?

Mi actividad

Configurar

=     E

Mis comunicados                   Mis contratos",buzón actividad configurar mis comunicados mis contratos
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260513003621_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Actualización\20260501093728_100189.png,Error terminal,"C otras cosas:
= Mejoras deJlafestabilidad del (dispositivo y,
correcc¡ones de errores!",otras cosas mejoras del dispositivo de errores
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260510203422_100165.png,Revisión circuito,"N CaixaBank                        =

!
»:
._
H             N
1a                   J
*                  E

uenas noches

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

Hacerme cliente",caixabank noches identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260525070340_100190.png,Revisión circuito,"Cambiar usuario

Introduce los datos del nuevo usuario
Aparecerá de forma predeterminada en la app y
el usuario ******726 quedará desvinculado.

Usuario

568699                                           N

¿No puedes entrar?

Entrar",cambiar usuario introduce los datos del nuevo usuario aparecerá de forma en la app el usuario quedará usuario no puedes entrar entrar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260607171245_100098.png,Revisión circuito,"I   CONFIG

INT

PRE

PRO

PRO_51_CLR

INT_NODE_-1

INT_NODE_2

PRE_NODE-1

PRE_NODE_2

PRO_NODE_1

PRO_NODE_2

PRO_NODE_3

PHPDAAN NI£IND ÑÁ",int pre pro
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260520054056_100133.png,Revisión circuito,"Buzón

[)?

Mi actividad

Configurar

=     E

Mis comunicados                   Mis contratos",buzón actividad configurar mis comunicados mis contratos
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512092038_100119.png,Error funcional,"y

EXpediente
01.3333297-69

>2,24€

Valoración

Plusvalía          Rentabilidad
-0,17€               -2,328%

Ver detalles

Posiciones                Ordenes

No has realizado ninguna operación en los
últimos tres meses.

Ir a Mercados

m —       Q      _.            A

Mi rartora          harrarin.e                                      ia              Dartr",expediente valoración plusvalía rentabilidad ver detalles posiciones ordenes no has realizado ninguna operación en los últimos tres meses mercados
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Error Samsung\20260510200554_999995.png,Error terminal,"< Información de la aplicación

    Alertas de emergencia inalámbricas
|        Instalada

Privacidad

Notificaciones
Permitido

Permisos
Dispositivos cercanos, Notificaciones y SMS

Eliminar permisos si no se usa

Predeterminados

Establecer como predeterminada
En esta aplicación

Uso

Datos móviles
No se han usado datos

Batería
Ninguna desde la última carga completa del dispositivo

Almacenamiento
274 KB usados en Almacenamiento interno",información de la aplicación alertas de emergencia instalada privacidad notificaciones permitido permisos dispositivos cercanos notificaciones eliminar permisos si no usa establecer como en esta aplicación uso datos móviles no han usado datos batería ninguna desde la última carga completa del dispositivo almacenamiento usados en almacenamiento interno
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260521190457_100111.png,Revisión circuito,"Inaginbank                          X

Importante

Al modificar el e-mail también se cambiará en la
base de datos de CalxaBank.

Este cambio puede afectar a otros servicios que
tengas contratados con la entidad.

,           Modificar           |",importante modificar el email también cambiará en la base de datos de este cambio puede afectar otros servicios que tengas contratados con la entidad modificar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Pantalla de bloqueo\20260510171223_999996.png,Error terminal,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260531221835_100172.png,Error terminal,"QM3'Á ; ; 3“—ÁE?%“£ “'33%gíg'..3.%&:&&  y
N    N      e.
E

e. O

e. €3¡g.x:£

CEA     E  e _*? í

—

6    AE

RCO o

N   %'._ AE     .   AR    Y     _     *   o : -  ó  .  ._

S
COO
E CA

»

Es

T          y        A
eo    FRO NMRN E E       v
..    a   e          Q      —
“              I NINIERAE      r     E   TOL.
NA NA ae    e   -
:            .;—_»ES.';:—T&£—;5:N:”_""S_2E_Wu__;o_, A
-        PE EOO
*            R I    -  —   NA
""           E AN    ?
2               Ve $-Q,__.'_:.;.$¿&”l¡:r—&.  e  ,
PO  ...

Desliza para abrir",cea coo es fro desliza para abrir
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260528060339_100077.png,Revisión circuito,"Contratar

e  =  O

Préstamos                 Tarjetas                   Cuentas

C  (  =

Huchas         Hipotecas        Depósitos

Oo           v            »

Jubilación y

Inversión                 Seguros
ahorro

Beneficios CaixaBank

Cashback
—  ?      Paga con tu tarjeta y te",contratar préstamos tarjetas cuentas hipotecas depósitos jubilación inversión seguros ahorro beneficios caixabank paga con tarjeta
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260531232053_100171.png,Error terminal,"28
NO
U D

R    a UN
*

e. O

SN e

=a

6    AE

RCO o

N   %'._ AE     .   AR    Y     _     *   o : -  ó  .  ._

S
e
en 2

3

Es

Ul         Y        »  i.
""    .s_—_._1_ NN   Ne       ,
...   A   Pl          _      Oe
;            TNO     E    TD
.    C   .&NV—    2 Y Ie7         2A      .-
-           _¡_.—¿g:¿.ñ£—¡—3x&a."";3¡_;y-—__—u_. E
-        E ERAN
-          ERO    lp   A
CO          AA —.¡! ANAN e    a
-              ANONST AE TA
PA .._

Desliza para abrir",no un en es eran ero desliza para abrir
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260512071544_100047.png,Error aplicativo,"Sin conexión

Revisa la configuración de red o conéctate

Parece que no estás conectado a Internet:.     I
para poder acceder a la app.           | !

Aceptar

Hacerme cliente",sin conexión revisa la configuración de red parece que no estás conectado internet para poder acceder la app aceptar hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260607185735_100182.png,Revisión circuito,"CaixaBank                         =

Buenas tardes,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

__

Acceder con Huella",caixabank buenas tardes jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
